code,company,date,text
BIIB,Biogen Inc,2018-12-18,Stocks - S&P Gives up Gains Late to End Flat Ahead of Fed
BIIB,Biogen Inc,2018-12-18,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.35%
BIIB,Biogen Inc,2018-12-13,"Senate Dems introduce bill to block ""excessive"" increases in drug prices"
BIIB,Biogen Inc,2018-11-23,U.S. benefits manager baulks after Novartis values gene therapy at $4-5 million
BIIB,Biogen Inc,2018-11-13,Cellectis misses by $0.01  misses on revenue
BIIB,Biogen Inc,2018-10-23,Biotechs set for down gap at open
BIIB,Biogen Inc,2018-10-23,Enanta launches mid-stage study on RSV candidate EDP-938; shares up 4% premarket
BIIB,Biogen Inc,2019-03-04,Biogen to buy Nightstar Therapeutics for $877M
BIIB,Biogen Inc,2019-02-21,Stocks - Dow Falls as Dour Data Drowns out Trade Optimism
BIIB,Biogen Inc,2019-02-12,Boehringer Ingelheim teams up with IBM to explore use of blockchain in clinical trials
BIIB,Biogen Inc,2019-01-29,Takeda's dengue vaccine successful in late-stage study
BIIB,Biogen Inc,2019-01-29,Biogen Inc Earnings  Revenue beat in Q4
BIIB,Biogen Inc,2019-01-23,Jefferies bearish on biotechs  sees 6% near-term downside
BIIB,Biogen Inc,2019-01-16,Hospitals squeezed by high drug costs
BIIB,Biogen Inc,2019-01-15,Best U.S. fund managers of '18 buying healthcare  pot stocks as market wobbles
BIIB,Biogen Inc,2019-01-15,FDA to beef up cell and gene therapy staff
BIIB,Biogen Inc,2019-01-03,Bristol-Myers to buy Celgene for $74 billion in largest biopharma deal
BIIB,Biogen Inc,2019-03-12,Fujifilm to acquire biologics manufacturing site from Biogen
BIIB,Biogen Inc,2019-03-10,Better Buy: Amgen vs. Biogen
BIIB,Biogen Inc,2019-03-06,Biotech Companies Slump Midday With FDA Chief Set to Leave
BIIB,Biogen Inc,2019-03-04,Brainstorm Health: Lilly Insulin Price Cut  Biogen Nightstar Acquisition  American Health Debacle
BIIB,Biogen Inc,2019-03-04,Stock Market Today: Biogen Buys Gene Therapy Company Nightstar Therapeutics
BIIB,Biogen Inc,2019-03-04,Biogen Acquires Nightstar Therapeutics in $800 Million Gene Therapy Deal
BIIB,Biogen Inc,2019-03-04,Biogen Bets On Gene Therapy  Agrees To Acquire Nightstar For $800M
BIIB,Biogen Inc,2019-03-04,Nightstar Therapeutics' stock rockets on Biogen buyout deal valued at $877 million
BIIB,Biogen Inc,2019-03-04,Stocks - Tesla  AT&T  Amazon  Facebook Rise in Premarket 
BIIB,Biogen Inc,2019-03-04,Biogen takes issue with incomplete coverage of Spinraza in Canada
BIIB,Biogen Inc,2019-03-21,Stocks - Biogen  Tencent Fall in Pre-market; Micron Rises
BIIB,Biogen Inc,2019-03-21,Stocks making the biggest moves premarket: Biogen  Boeing  Walmart  Apple  Clorox & more
BIIB,Biogen Inc,2019-03-21,The Daily Biotech Pulse: Biogen Plummets  FDA Greenlights Sleep Disorder Drug  Cellular Biomedicine Offering
BIIB,Biogen Inc,2019-03-21,Biogen down 26% after aducanumab flop
BIIB,Biogen Inc,2019-03-21,Biogen and Eisai bail on aducanumab in Alzheimer's
BIIB,Biogen Inc,2019-03-21,Biogen shares head for lowest since 2016 after Alzheimer's trial discontinued
BIIB,Biogen Inc,2019-03-21,Biogen's stock plummets after phase 3 trial of Alzheimer's treatment discontinued
BIIB,Biogen Inc,2019-03-21,Biogen and Eisai to discontinue phase 3 trial of Alzheimer's treatment 
BIIB,Biogen Inc,2019-03-21,Biogen says trial to be halted because it was unlikely to meet primary goal
BIIB,Biogen Inc,2019-03-12,Biogen to divest Denmark manufacturing unit for up to $890M
BIIB,Biogen Inc,2019-03-21,Stock Market News: Biogen Bombs  but Micron Moves Higher
BIIB,Biogen Inc,2019-03-21,Sell-siders downgrade Biogen on aducanumab exit
BIIB,Biogen Inc,2019-03-21,Why Biogen Stock Is Crashing Today
BIIB,Biogen Inc,2019-03-21,Why This Alzheimer’s Study Is Crushing Biogen Shares
BIIB,Biogen Inc,2019-03-21,Biogen stock plummets 28% after Alzheimer’s trial halt
BIIB,Biogen Inc,2019-03-21,Stocks - Wall Street Flat as Fed Fever Cools
BIIB,Biogen Inc,2019-03-21,Biogen stock plummets 28% after halting Alzheimer’s trials
BIIB,Biogen Inc,2019-03-21,BIIB and CSIQ among premarket losers
BIIB,Biogen Inc,2019-03-21,Biogen Price Target Lowered To $280 From $402 At Piper Jaffray 
BIIB,Biogen Inc,2019-03-21,Biogen Plunges 25% After Company Discontinues Alzheimer's Drug Study
BIIB,Biogen Inc,2019-03-21,Is Neurotrope the Default Alzheimer’s Winner After Biogen’s Implosion?
BIIB,Biogen Inc,2019-03-21,Sell-siders say Biogen may seek acquisitions after aducanumab fail
BIIB,Biogen Inc,2019-03-21,Biogen and Eisai aducanumab flop pressures ProMIS  down 24%
BIIB,Biogen Inc,2019-03-21,Biogen scraps two Alzheimer drug trials  wipes $18 billion from market value
BIIB,Biogen Inc,2019-03-21,Biogen Tanks  Drags Down Biotechnology Sector ETFs
BIIB,Biogen Inc,2019-03-21,Stocks making the biggest moves midday: Levi Strauss  Biogen  Micron & more
BIIB,Biogen Inc,2019-03-21,What's Next for Biogen After Its Alzheimer's Disease Drug Flop?
BIIB,Biogen Inc,2019-03-21,Goldman Joins Seven Others In Downgrading Biogen On Alzheimer's Failure 
BIIB,Biogen Inc,2019-03-21,Biogen’s Big Bet in Alzheimer’s Disease Is a Bust
BIIB,Biogen Inc,2019-03-21,Sorrento Therapeutics leads healthcare gainers; Biogen tops the losers
BIIB,Biogen Inc,2019-03-22,More Biogen downgrades in premarket analyst action
BIIB,Biogen Inc,2019-03-22,Biogen stock price target cut to $247 from $341 at SVB Leerink
BIIB,Biogen Inc,2019-03-22,Biogen stock downgraded to neutral from buy at UBS  
BIIB,Biogen Inc,2019-03-22,Eisai starts phase 3 trials for second Alzheimer's drug after first's failure
BIIB,Biogen Inc,2019-03-21,Biogen Stock Crash: Opportunity Or Concern? 
BIIB,Biogen Inc,2019-03-21,Brainstorm Health: Biogen Alzheimer’s Drug  CVS Meets CBD  New CRISPR Company
BIIB,Biogen Inc,2019-03-21,Stock Market Today: Biogen Crushed After Failure of Alzheimer's Drug
BIIB,Biogen Inc,2019-03-21,Is Biogen a Bad-News Buy Now?
BIIB,Biogen Inc,2019-03-21,US Stock Market Overview – Apples Surges  Biogen Tumbles
BIIB,Biogen Inc,2019-03-21,Stocks - Dow Racks up Triple-Digit Gains as Tech Triggers Rally
BIIB,Biogen Inc,2019-03-25,Biogen announces $5 billion buyback days after shelving Alzheimer's trials
BIIB,Biogen Inc,2019-03-25,Biogen OKs $5B share buyback plan
BIIB,Biogen Inc,2019-03-25,Biogen boosts buyback; shares up 1.5%
BIIB,Biogen Inc,2019-03-25,Stocks - Viacom Jumps in Premarket  Nike  Apple Drop  Boeing Gains
BIIB,Biogen Inc,2019-03-25,Stocks making the biggest moves premarket: Biogen  Viacom  Boeing  Deutsche Bank & more
BIIB,Biogen Inc,2019-03-25,Biogen sets new $5 billion stock repurchase program in aftermath of stock plunge
BIIB,Biogen Inc,2019-03-23,2 Biotech Takeout Targets Perfect for Biogen
BIIB,Biogen Inc,2019-03-22,PRIMECAP's Biogen Exposure Could Be History Repeating 
BIIB,Biogen Inc,2019-03-22,Biogen and Eisai launch late-stage study of BAN2401 in Alzheimer's
