company,date,time
Apple Inc (AAPL),2016-01-07,Apple buys artificial intelligence startup Emotient: WSJ
Apple Inc (AAPL),2016-01-06,Apple paid CEO Tim Cook $10.3 million in 2015
Apple Inc (AAPL),2016-01-06,Wall Street drops to three-month low; China  energy weigh
Apple Inc (AAPL),2016-01-06,Global stocks slide on China  oil; North Korea test adds to worries
Apple Inc (AAPL),2016-01-06,Apple shares drop below $100 for first time since August
Apple Inc (AAPL),2016-01-20,Wall Street in relentless selloff as oil prices sink
Apple Inc (AAPL),2016-01-20,Biden urges U.S. business in Davos to lean on anti-gay states
Apple Inc (AAPL),2016-01-20,Iranian dotcoms eye foreign investment  new customers after sanctions
Apple Inc (AAPL),2016-01-20,WhatsApp drops $1 subscription  studies making businesses pay
Apple Inc (AAPL),2016-01-20,Apple seeks nod to open India stores amid concerns of slowing sales growth
Apple Inc (AAPL),2016-01-20,Facebook adds Android app support for anonymity service Tor
Apple Inc (AAPL),2016-01-19,Apple makes progress on gender  racial diversity
Apple Inc (AAPL),2016-01-18,Apple European headquarters briefly evacuated by police 
Apple Inc (AAPL),2016-01-17,U.S. and EU firms warn of 'enormous' consequences if data pact talks fail
Apple Inc (AAPL),2016-01-15,U.S. top court to examine how government agency reviews patents
Apple Inc (AAPL),2016-01-06,Apple reports over $1.1 billion in App Store sales in holiday season
Apple Inc (AAPL),2016-01-06,Top Apple supplier plans rare holiday as output fears rattle investors
Apple Inc (AAPL),2016-01-06,Top 5 Things to Know In the Market on Wednesday
Apple Inc (AAPL),2016-01-06,China Huawei's 2015 smartphone shipments jump 44 percent  cross 100 million  
Apple Inc (AAPL),2016-01-06,Samsung Electronics at risk of 2016 profit drop on components headwinds
Apple Inc (AAPL),2016-01-05,Samsung Electronics to expand mobile payments to new countries  smartwatches
Apple Inc (AAPL),2016-01-05,U.S. stocks snap back from China-fueled sell-off as Dow  S&P close up
Apple Inc (AAPL),2016-01-05,Automakers  not Silicon Valley  lead in driverless car patents: study
Apple Inc (AAPL),2016-01-05,Samsung urges U.S. court to overturn $120 million patent verdict for Apple
Apple Inc (AAPL),2016-01-05,Wall Street lower as investors turn cautious; Apple drags
Apple Inc (AAPL),2016-01-05,Ireland says EU tax decision on Apple likely after elections
Apple Inc (AAPL),2016-01-04,GM invests $500 million in Lyft  sets out self-driving car partnership
Apple Inc (AAPL),2016-01-04,Dow suffers one of worst yearly starts since 1932  amid weak China data
Apple Inc (AAPL),2016-01-04,Apple shares off but weather U.S. market selloff
Apple Inc (AAPL),2016-01-04,Ford  Toyota ally to counter Silicon Valley in dashboard war
Apple Inc (AAPL),2015-12-31,Using The Force? No  it's an Apple Watch flying this drone
Apple Inc (AAPL),2015-12-31,Wall Street suffers feeble end to turbulent 2015
Apple Inc (AAPL),2015-12-31,Apple shares to close year with worst performance since 2008
Apple Inc (AAPL),2015-12-30,Oil  Asia shares see subdued end to year dominated by Fed  China
Apple Inc (AAPL),2015-12-30,Oil bogs down Wall St. as S&P 500 clings to gain for 2015
Apple Inc (AAPL),2015-12-21,Culture shock: Samsung's mobile woes rooted in hardware legacy
Apple Inc (AAPL),2015-12-21,Ericsson signs patent deal with Apple  shares soar
Apple Inc (AAPL),2015-12-21,Toshiba to book record loss  cut 5 percent of workforce this year
Apple Inc (AAPL),2015-12-19,Battle for young customers heats up in HSBC's Asia stronghold
Apple Inc (AAPL),2015-12-18,Exclusive: Target in initial development of its own mobile wallet - sources
Apple Inc (AAPL),2015-12-18,Beyond Fitbit: The quest to develop medical-grade wearables
Apple Inc (AAPL),2015-12-17,Apple to launch Apple Pay in China  take on Alibaba  Tencent
Apple Inc (AAPL),2015-12-17,Wall St falls as growth fears resurface after three-day rally
Apple Inc (AAPL),2015-12-17,U.S. stocks halt 3-day win streak  as oil rout outweighs Fed gains
Apple Inc (AAPL),2015-12-17,Apple supplier's light forecast exacerbates iPhone jitters
Apple Inc (AAPL),2015-12-17,Apple names Jeff Williams COO  a job once held by Tim Cook
Apple Inc (AAPL),2015-12-17,Australian tax office names names in multinational avoidance row
Apple Inc (AAPL),2015-12-16,California says self-driving cars must have driver for now
Apple Inc (AAPL),2015-12-16,Two years after acquisition  Apple shuts social analytics platform Topsy
Apple Inc (AAPL),2015-12-16,Black presence on U.S. boards shrinks  hedge funds cited by some
Apple Inc (AAPL),2015-12-16,Apple's stock dips as concerns mount about iPhone shipments
Apple Inc (AAPL),2015-12-16,Wall Street higher 30 minutes ahead of Fed decision
Apple Inc (AAPL),2015-12-16,China calls for Internet front to fight hacking  cyber 'arms race'
Apple Inc (AAPL),2015-12-16,Australia banks agree Android Pay deal  Apple Pay still frozen out 
Apple Inc (AAPL),2015-12-15,Firms to face stiff fines under new EU data protection law
Apple Inc (AAPL),2015-12-15,Qualcomm decides against breakup  says current structure best
Apple Inc (AAPL),2015-12-15,Imagination Tech warns on profit as smartphone market softens
Apple Inc (AAPL),2015-12-15,Obama opens White House doors to forge CEO alliances
Apple Inc (AAPL),2015-12-14,Apple Music wins exclusive video deal with Taylor Swift
Apple Inc (AAPL),2015-12-14,Samsung appeals Apple patent 'windfall' ruling to U.S. Supreme Court
Apple Inc (AAPL),2015-12-11,Musk  other tech chiefs back artificial intelligence startup with $1 billion
Apple Inc (AAPL),2015-12-10,Wal-Mart adds to mobile wallet frenzy with 'Walmart Pay'
Apple Inc (AAPL),2015-12-10,AMS says surprised by report of problems with Apple supply contracts
Apple Inc (AAPL),2015-12-09,Apple suspends effort to develop online TV service: Bloomberg
Apple Inc (AAPL),2015-12-09,In Australia  banks disrupt Apple with mobile payments power
Apple Inc (AAPL),2015-12-08,Countering extremists online remains elusive in Congress
Apple Inc (AAPL),2015-12-08,Apple releases first Arabic version of Siri
Apple Inc (AAPL),2015-12-08,OnePlus to narrowly miss India smartphone sales target
Apple Inc (AAPL),2015-12-08,Majority of owners of Apple Watch plan to give it as gift: poll
Apple Inc (AAPL),2015-12-03,Samsung heir tests investors' patience with cautious change
Apple Inc (AAPL),2015-12-02,Freshly minted Square shares become target for short sellers 
Apple Inc (AAPL),2015-12-02,Qualcomm to license patents to Chinese mobile phone maker Xiaomi
Apple Inc (AAPL),2015-12-01,Cyber Monday sales top $3 billion as discounts spur buyers
Apple Inc (AAPL),2015-12-01,'Mad Max: Fury Road' is surprise best film choice of Board of Review
Apple Inc (AAPL),2015-12-01,US Companies Join Strong Climate Pact
Apple Inc (AAPL),2015-11-30,Samsung Electronics names new smartphone head as heir apparent makes mark
Apple Inc (AAPL),2015-11-30,On China's fringes  cyber spies raise their game
Apple Inc (AAPL),2015-11-29,Holiday shopping unlikely to cheer many investors
Apple Inc (AAPL),2015-11-27,Unilever Sets 100% Renewable Energy Target
Apple Inc (AAPL),2015-11-26,South Korea's LG Display to invest $8.7 billion in new OLED plant
Apple Inc (AAPL),2015-11-25,Billionaire Blavatnik takes passive stake in Dorsey's Square
Apple Inc (AAPL),2015-11-24,Brazilian exchange launches app to track illegal timber trade
Apple Inc (AAPL),2015-11-24,Sassy woman or machine? Tech giants divided over digital assistants
Apple Inc (AAPL),2015-11-24,Apple plans to launch Apple Pay in China by February: WSJ
Apple Inc (AAPL),2015-11-20,Laurene Powell Jobs backs Amplify education company bought from News Corp
Apple Inc (AAPL),2015-12-30,Apple to pay Italy 318 million euros  sign tax deal: source
Apple Inc (AAPL),2015-12-30,Italy tax office reaches deal with Apple
Apple Inc (AAPL),2015-12-29,LG Display  Samsung Display to supply OLED screens to Apple iPhones - report
Apple Inc (AAPL),2015-12-29,Apple and Amazon deliver rally on Wall Street
Apple Inc (AAPL),2015-12-28,Wall Street cedes ground as oil decline deepens
Apple Inc (AAPL),2015-12-28,Samsung Pay plans to enable U.S. online shopping in 2016
Apple Inc (AAPL),2015-12-22,U.S. stocks close broadly higher  as crude bounces from multi-year lows
Apple Inc (AAPL),2015-12-22,Apple criticizes British plans to extend online surveillance
Apple Inc (AAPL),2015-12-21,Samsung Electronics to start making new chips for AMD in 2016: Electronic Times
Apple Inc (AAPL),2015-12-21,Obamacare  tech stocks boost Wall Street
Apple Inc (AAPL),2015-11-10,Small gain on Wall St. as investors eye rate hike
Apple Inc (AAPL),2015-11-10,U.S. stocks mixed  as Apple sell-off weighs on all three major indices
Apple Inc (AAPL),2015-11-10,U.S. stocks mixed at close of trade; Dow Jones Industrial Average up 0.16%
Apple Inc (AAPL),2015-11-10,Volkswagen names Apple's Jungwirth as head of digital strategy
Apple Inc (AAPL),2015-11-09,Swiss watchmaker Tag Heuer teams up with big tech for smartwatch
Apple Inc (AAPL),2015-11-09,Ireland still sees EU tax decision on Apple by year-end
Apple Inc (AAPL),2015-11-09,Apple's iPad Pro to go on sale Wednesday
Apple Inc (AAPL),2015-11-09,Finnish company launches pocket PC
Apple Inc (AAPL),2015-11-09,Japan Display says wouldn't turn down a partnership with Sharp
Apple Inc (AAPL),2015-11-08,Apple Bag Search Lawsuit Dismissed
Apple Inc (AAPL),2015-11-12,Wall St. suffers biggest drop since September
Apple Inc (AAPL),2015-11-12,YouTube bolsters new music app by adding video catalog
Apple Inc (AAPL),2015-11-12,Data necklace and soap pen show potential of low-tech wearables
Apple Inc (AAPL),2015-11-11,Apple in talks with U.S. banks for person-to-person payment service: WSJ
Apple Inc (AAPL),2015-11-11,Wall Street ends lower as oil and retailers weigh
Apple Inc (AAPL),2015-11-11,Apple says against opening encrypted data for Britain
Apple Inc (AAPL),2015-11-11,Apple announces 1 000 new jobs in Ireland as EU tax ruling nears
Apple Inc (AAPL),2015-11-11,Shares in Asia mixed with Sydney up on consumer sentiment
Apple Inc (AAPL),2015-11-10,Swiss watchmaker Tag Heuer teams up with big tech for smartwatch
Apple Inc (AAPL),2015-11-10,Google defeats most claims in browser tracking lawsuit
Apple Inc (AAPL),2015-11-20,Google aims for China launch of Google Play app store next year: sources
Apple Inc (AAPL),2015-11-20,Apple wins patent trial against Pendrell subsidiary
Apple Inc (AAPL),2015-11-20,Endangered species on Wall Street: The stock split
Apple Inc (AAPL),2015-11-19,Dorsey's Square jumps in market debut  offering hope to tech startups
Apple Inc (AAPL),2015-11-19,Wall St. edges down; healthcare sinks and Intel climbs
Apple Inc (AAPL),2015-11-19,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.02%
Apple Inc (AAPL),2015-11-19,Tech group rejects post-Paris call for data encryption 'backdoors'
Apple Inc (AAPL),2015-11-19,Adele says no streaming for new album '25'
Apple Inc (AAPL),2015-11-19,Hip to be Square? Not for this IPO
Apple Inc (AAPL),2015-11-18,New York prosecutor seeks U.S. law to weaken smartphone encryption
Apple Inc (AAPL),2015-11-08,Apple defeats U.S. class action lawsuit over bag searches
Apple Inc (AAPL),2015-11-06,NSA says how often  not when  it discloses software flaws 
Apple Inc (AAPL),2015-11-06,EU aims to seal data transfer deal with U.S. in three months
Apple Inc (AAPL),2015-11-05,Clash of cultures as democratic Taiwan meets autocratic China
Apple Inc (AAPL),2015-11-05,Disney-owned channels coming to PlayStation Vue
Apple Inc (AAPL),2015-11-05,Apple opens subsidiary in Vietnam  tapping smartphone growth
Apple Inc (AAPL),2015-11-04,UK unveils powers to spy on Web use  raising privacy fears
Apple Inc (AAPL),2015-11-04,Fancy a sauna? Or a headbang? Finland launches national 'emojis'
Apple Inc (AAPL),2015-11-04,U.S. economic data seen supporting December interest rate hike
Apple Inc (AAPL),2015-11-03,Energy  tech push stocks up; Nasdaq 100 sets record
Apple Inc (AAPL),2015-11-03,Exclusive: EU to clear $37 billion Avago  Broadcom deal without conditions - sources
Apple Inc (AAPL),2015-11-02,Over 40 percent of China's online sales counterfeit  shoddy: Xinhua
Apple Inc (AAPL),2015-10-30,Microsemi tops Skyworks' offer for PMC as bidding war intensifies
Apple Inc (AAPL),2015-10-29,Better late than never? Samsung IT arms push into autos 
Apple Inc (AAPL),2015-10-29,U.S. stocks fall mildly  amid soft GDP data for the third quarter
Apple Inc (AAPL),2015-10-29,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.13%
Apple Inc (AAPL),2015-10-29,Apple TV challenges developers to take apps to the big screen
Apple Inc (AAPL),2015-10-29,Apple asks U.S. Supreme Court to toss e-books antitrust decision
Apple Inc (AAPL),2015-10-29,Samsung Electronics unveils $9.9 billion buyback 
Apple Inc (AAPL),2015-10-29,As LG Elec profit skids  home appliance lift cushions smartphone losses
Apple Inc (AAPL),2015-10-28,PayPal's China  Europe transaction volumes hit by strong dollar
Apple Inc (AAPL),2015-10-28,GoPro revenue misses due to weak demand for new cameras
Apple Inc (AAPL),2015-10-28,Icahn takes stake in AIG  calls for breakup
Apple Inc (AAPL),2015-10-28,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.13%
Apple Inc (AAPL),2015-10-28,U.S. stocks rally sharply late in session  amid hawkish FOMC statement
Apple Inc (AAPL),2015-10-28,Retailer-backed mobile wallet CurrentC expands U.S. customer test
Apple Inc (AAPL),2015-10-28,Strong Apple iPhone sales allay fears over China slowdown 
Apple Inc (AAPL),2015-10-28,Apple defies China slowdown fears with strong iPhone sales
Apple Inc (AAPL),2015-10-28,Top 5 Things to Know This Morning
Apple Inc (AAPL),2015-10-28,Global shares rise as Riksbank helps ease Fed wait
Apple Inc (AAPL),2015-10-28,Taiwan tech company shuts China plant amid sluggish tablet demand
Apple Inc (AAPL),2015-10-28,Shares in Asia mixed with Tokyo up ahead of Fed views
Apple Inc (AAPL),2015-10-27,Apple investors focus on iPhone sales for the holiday quarter 
Apple Inc (AAPL),2015-10-27,Wall St. slips on rate uncertainty; Apple up after the bell
Apple Inc (AAPL),2015-10-27,U.S. stocks close slightly lower ahead of Apple earnings  Fed decision 
Apple Inc (AAPL),2015-10-27,T-Mobile results miss estimates  shares slide 7 percent
Apple Inc (AAPL),2015-10-27,Samsung Pay sees strong repeat usage among U.S. consumers
Apple Inc (AAPL),2015-10-27,Global stocks rally stalls as investors eye Fed  BOJ  Apple 
Apple Inc (AAPL),2015-10-27,Indonesia considers national emergency over forest fires: VP
Apple Inc (AAPL),2015-10-27,Top 5 Things to Know This Morning
Apple Inc (AAPL),2015-10-27,Huawei takes smartphone fight to Samsung  Apple with third-quarter shipments boom
Apple Inc (AAPL),2015-10-27,In the rearview mirror: car designer warns on Google game changer 
Apple Inc (AAPL),2015-10-26,Indonesia's president cuts short U.S. trip due to haze crisis
Apple Inc (AAPL),2015-10-26,Shares in Asia narrowly mixed as Fed deliberations ahead
Apple Inc (AAPL),2015-10-26,JPMorgan Chase says it is building a rival to Apple Pay
Apple Inc (AAPL),2015-10-26,Dow  S&P 500 end down slightly as Apple  energy weigh
Apple Inc (AAPL),2015-10-26,Apple Pay growth slows a year after launch: research
